@relation Banco_dados

@attribute TF numeric
@attribute IDF numeric
@attribute TF-IDF numeric
@attribute CLASSE {ECONOMIA,ESPORTE}

@data
1.0000000000000124,1788.7667284384618,3.0070695843317967,ESPORTE
1.0000000000000016,472.04337927828516,3.0838521937989265,ESPORTE
1.000000000000001,515.9006499181523,2.983418797591101,ESPORTE
0.9999999999999982,790.6433162190455,3.401675272381736,ESPORTE
1.0000000000000013,556.1259239411572,2.971573447400866,ESPORTE
1.0000000000000013,291.3872543955289,3.096249473107407,ESPORTE
0.9999999999999978,727.1220977375568,3.3075026412117934,ESPORTE
1.0000000000000049,930.9116280408067,3.552199664103956,ESPORTE
1.0000000000000027,673.3065810241899,2.7375036606645633,ESPORTE
1.0000000000000075,1469.190437261565,3.0887898582956743,ESPORTE
0.9999999999999993,694.5603702842116,3.134793884768515,ESPORTE
1.0000000000000018,802.7262719928406,3.051751651809248,ESPORTE
0.9999999999999922,2488.0111082884787,3.1954590130139784,ECONOMIA
1.0000000000000007,496.026468351706,3.23405682869201,ECONOMIA
0.9999999999999974,801.2372008836239,3.4262311307260367,ECONOMIA
1.0000000000000024,455.27832801559043,3.4559626107535757,ECONOMIA
0.9999999999999992,373.62895082703324,3.7023992391705063,ECONOMIA
0.9999999999999976,1383.1626817635527,3.422797564010619,ECONOMIA
0.9999999999999999,1160.0215072847434,3.209721563447184,ECONOMIA
1.0000000000000029,477.72230340617176,3.2645462824696803,ECONOMIA
1.0000000000000029,840.9629416354243,3.480598529211768,ECONOMIA
0.999999999999996,990.4518341529401,3.60193406243102,ECONOMIA
1.000000000000001,319.40782119594957,3.4199592571885384,ECONOMIA
0.9999999999999981,232.43622781951376,2.619361268279412,ECONOMIA
0.9999999999999987,544.0330640852168,3.0838222169231555,ECONOMIA
1.0000000000000047,1352.3967810970555,3.898748427008355,ECONOMIA
0.9999999999999993,140.6558149224783,2.5497418627168504,ECONOMIA
1.0000000000000007,1123.7392790118497,3.2055993688754456,ECONOMIA
0.9999999999999987,681.367108655996,4.008398361848557,ECONOMIA
1.000000000000004,761.7582950374431,2.833119510680733,ECONOMIA
1.0000000000000018,581.9745173005624,2.799764878751929,ECONOMIA
1.000000000000004,761.7582950374431,2.833119510680733,ECONOMIA
0.9999999999999978,710.4330197312044,3.1569234470673195,ECONOMIA
0.9999999999999996,102.1896394665313,2.577448021692805,ECONOMIA
0.999999999999998,623.242520758584,3.3790246682148677,ECONOMIA
0.9999999999999977,1353.5658277529938,3.7953232116858033,ECONOMIA
0.999999999999997,494.91702825874717,2.9441972444458915,ECONOMIA
0.9999999999999993,265.2240363914353,3.0318479934321827,ESPORTE
0.9999999999999978,447.055144674732,3.043495697572683,ECONOMIA
0.9999999999999999,1160.0215072847434,3.209721563447184,ECONOMIA
1.0000000000000042,941.7751431575272,2.9521207046212656,ECONOMIA
0.9999999999999993,300.95130515263196,3.06014710329021,ECONOMIA
1.000000000000001,257.5216957695171,2.5540247418513067,ECONOMIA
1.0000000000000018,1022.1175204883742,3.6087159227101497,ECONOMIA
1.000000000000002,461.6093503701894,3.123997067975628,ECONOMIA
0.9999999999999999,52.509401696301595,3.1089611835481,ECONOMIA
1.000000000000006,1321.5147430166326,2.349515298544939,ECONOMIA
1.0000000000000022,477.8952878356201,3.4051594445708475,ECONOMIA
0.9999999999999969,387.448607646127,2.7943067360586844,ECONOMIA
0.9999999999999959,897.2329506202777,2.924525329255016,ECONOMIA
0.9999999999999969,862.8251402353757,3.0958229184898456,ECONOMIA
0.9999999999999994,870.0555240654231,4.189994710342998,ECONOMIA
1.0000000000000042,898.7841089368632,2.8365139794571768,ECONOMIA
1.0000000000000004,167.5593875157882,3.004968804280647,ECONOMIA
0.9999999999999989,396.4619897264505,2.9438807730781504,ECONOMIA
0.9999999999999988,232.48187117197043,3.3865621282852443,ECONOMIA
1.0000000000000038,688.0325672614584,3.0971732570534907,ECONOMIA
0.999999999999999,247.01598881652765,3.4909259915595348,ECONOMIA
0.9999999999999987,192.40439138256275,3.541159440164556,ECONOMIA
0.9999999999999976,748.150438284576,2.7899371662051324,ECONOMIA
1.0000000000000007,328.74641765657,3.0557762064242544,ECONOMIA
0.999999999999996,829.8653684611465,2.939611284134589,ECONOMIA
0.9999999999999981,555.2406015208392,2.8249547804808874,ECONOMIA
0.999999999999997,1171.7973540058188,3.094687266147472,ECONOMIA
0.9999999999999987,365.9174390903804,3.150595135506726,ECONOMIA
0.9999999999999999,60.96343938982877,2.8841202927322764,ECONOMIA
0.9999999999999978,608.4203896949406,3.2129855893396115,ECONOMIA
0.9999999999999947,999.7341579911931,3.4076454312239113,ECONOMIA
0.9999999999999972,1036.5774840785007,3.4558828675798883,ECONOMIA
0.9999999999999987,183.65208716569038,3.1413400170082157,ECONOMIA
0.999999999999998,776.5645719529027,3.338563926671493,ECONOMIA
1.0000000000000007,205.11606096173395,2.7358584796703234,ECONOMIA
0.9999999999999999,566.5660196409757,2.8839652953308255,ECONOMIA
0.9999999999999984,1137.2907589948647,2.916104673161552,ECONOMIA
0.9999999999999991,236.42362167777134,3.2412738079767385,ECONOMIA
1.0000000000000007,747.6855826658827,3.2077756185312265,ECONOMIA
1.000000000000004,708.3698008593226,2.765035264439393,ECONOMIA
1.0000000000000024,804.2985603332602,3.2409655155409234,ECONOMIA
1.000000000000004,755.1841213213561,2.9991335347785943,ECONOMIA
0.999999999999999,450.86217158270597,3.711614323036911,ECONOMIA
1.0000000000000004,734.3367674426796,2.981906424438892,ECONOMIA
1.000000000000002,805.3076212661557,3.2375559728284835,ECONOMIA
1.000000000000002,695.9746926975272,2.730226199161119,ECONOMIA
1.0000000000000047,798.1229883845216,3.1317848821143968,ECONOMIA
1.0000000000000062,1221.435974748135,2.772186926202873,ECONOMIA
0.9999999999999933,1394.7466251159087,2.948377815227026,ECONOMIA
0.9999999999999984,316.5654400517178,3.1438439607631907,ECONOMIA
1.000000000000004,1034.3337730074948,3.2744247470622447,ECONOMIA
0.9999999999999976,977.9365491551251,3.004637277485055,ECONOMIA
1.000000000000005,1174.3903747526183,3.107270269033461,ECONOMIA
1.0000000000000053,1119.7701697556213,3.2575113258536206,ECONOMIA
1.0000000000000042,1468.579351369006,3.033445036754694,ECONOMIA
0.9999999999999922,1068.5086140607743,3.191646734241447,ECONOMIA
0.9999999999999963,1262.9884699042739,3.445838337435985,ECONOMIA
1.0000000000000022,1321.4013292856127,3.3429025162348016,ECONOMIA
1.0000000000000098,1976.2709518434704,3.187276844174099,ECONOMIA
0.9999999999999911,1794.9197102520773,3.413244144872222,ECONOMIA
0.9999999999999979,1197.3278009969342,2.9896776780298193,ECONOMIA
0.9999999999999991,298.0332946858489,3.102126765330506,ECONOMIA
1.0000000000000082,1333.0105627505206,3.273648985761981,ECONOMIA
1.0000000000000009,282.7980933352759,3.206739867392851,ECONOMIA
0.9999999999999964,1426.3199447583563,3.3763437460431436,ECONOMIA
1.0000000000000018,402.4150433547973,2.7930644005209064,ESPORTE
0.9999999999999971,529.2243968533339,2.883946740415339,ESPORTE
1.000000000000007,1936.9165630404723,3.6112929293557454,ECONOMIA
0.999999999999999,273.79605470548876,2.81380641331842,ECONOMIA
0.9999999999999993,502.8189774579392,2.6281844251269235,ESPORTE
1.0000000000000018,402.4150433547973,2.7930644005209064,ESPORTE
1.0000000000000029,324.59203084047147,2.423120471081811,ESPORTE
1.0000000000000042,469.76991842640945,3.0269479151292726,ESPORTE
1.0,392.5769609179654,3.0243493826385297,ESPORTE
0.9999999999999987,419.012208214142,2.7707695269937465,ESPORTE
0.9999999999999984,518.9705163287507,2.6474933073830265,ESPORTE
0.999999999999998,693.3127478305497,3.1866443182196593,ESPORTE
0.9999999999999973,526.94095805293,3.0914018993116974,ESPORTE
0.9999999999999969,493.173373636249,2.6751325981144487,ESPORTE
1.0000000000000022,484.67768446181714,3.0466582673559497,ESPORTE
0.9999999999999987,342.43448729281266,2.831631356199146,ESPORTE
0.9999999999999978,447.055144674732,3.043495697572683,ECONOMIA
0.999999999999999,491.259587524261,3.1473972974303264,ESPORTE
1.0000000000000004,277.0088273016194,2.8062347157914758,ESPORTE
1.0000000000000013,415.28972069566436,3.085142779865738,ESPORTE
1.000000000000003,632.1835836525461,3.2172984247222414,ESPORTE
0.9999999999999968,560.5211441715312,3.211258687373849,ESPORTE
1.0000000000000018,443.3267166316559,2.899909433797467,ESPORTE
1.0000000000000007,551.3814418472397,3.3484509351679055,ESPORTE
1.0000000000000013,474.527985269685,2.7516208357707153,ESPORTE
0.9999999999999981,416.71163929716823,3.055383457256594,ESPORTE
0.9999999999999997,276.96756574402065,3.148048648003162,ESPORTE
1.0000000000000027,576.3494461492686,3.115787527791203,ESPORTE
1.0000000000000007,352.3256371309996,2.9562660963972855,ESPORTE
1.0000000000000009,342.4604917164197,3.025734986337917,ESPORTE
1.0000000000000007,376.48980564770494,3.4726999684019546,ESPORTE
0.9999999999999994,194.1530492537512,3.5274870509559118,ECONOMIA
1.000000000000001,454.311426469444,3.34033506001802,ECONOMIA
0.9999999999999976,325.5321432681544,2.9938243615578433,ECONOMIA
0.9999999999999983,632.6168452391814,3.3367962196186256,ECONOMIA
0.9999999999999981,290.63872088086066,2.5807598030736743,ECONOMIA
1.0000000000000018,581.9745173005624,2.799764878751929,ECONOMIA
0.9999999999999978,447.055144674732,3.043495697572683,ECONOMIA
0.999999999999997,494.91702825874717,2.9441972444458915,ECONOMIA
1.000000000000001,372.69624885004663,3.0421800474814074,ECONOMIA
0.9999999999999989,377.1222673882887,3.3906203552953436,ECONOMIA
0.9999999999999999,417.91566924317635,3.237268573748106,ECONOMIA
1.0000000000000029,570.7304802623472,3.2572334928673925,ECONOMIA
